#{"t_start": 1761863674.2271237, "env_id": "None"}
r,l,t,winner,reason
1.0,9,95.911669,2,capture
1.0,7,95.92279,2,capture
1.0,11,95.940154,2,capture
1.0,8,95.952865,2,capture
1.0,8,95.965517,2,capture
1.0,7,95.976755,2,capture
1.0,7,95.987933,2,capture
1.0,11,96.00539,2,capture
1.0,6,96.014974,2,capture
1.0,8,96.02771,2,capture
1.0,10,96.043511,2,capture
1.0,10,96.059406,2,capture
1.0,11,96.076925,2,capture
1.0,13,96.097574,2,capture
1.0,10,96.11344,2,capture
1.0,16,96.13887,2,capture
1.0,13,96.159527,2,capture
1.0,6,96.169114,2,capture
1.0,8,96.181892,2,capture
1.0,8,96.194646,2,capture
1.0,7,96.205802,2,capture
1.0,9,96.220114,2,capture
1.0,8,96.232893,2,capture
1.0,10,96.24915,2,capture
1.0,10,96.265061,2,capture
1.0,15,96.289003,2,capture
1.0,9,96.303374,2,capture
1.0,12,96.322435,2,capture
1.0,9,96.336698,2,capture
1.0,9,96.350993,2,capture
1.0,14,96.373185,2,capture
1.0,7,96.384326,2,capture
1.0,8,96.397093,2,capture
1.0,11,96.414654,2,capture
1.0,10,96.430525,2,capture
1.0,14,96.452825,2,capture
1.0,9,96.467132,2,capture
1.0,9,96.481394,2,capture
1.0,10,96.49731,2,capture
1.0,6,96.506882,2,capture
1.0,9,96.521266,2,capture
1.0,10,96.537074,2,capture
1.0,6,96.54671,2,capture
1.0,8,96.559361,2,capture
1.0,8,96.572158,2,capture
1.0,8,96.584914,2,capture
1.0,6,96.59451,2,capture
1.0,7,96.605633,2,capture
1.0,7,96.616794,2,capture
1.0,11,96.634227,2,capture
1.0,9,96.648481,2,capture
1.0,9,96.662774,2,capture
1.0,9,96.677111,2,capture
1.0,9,96.691373,2,capture
1.0,8,96.704059,2,capture
1.0,9,96.71857,2,capture
1.0,10,96.734593,2,capture
1.0,9,96.748946,2,capture
1.0,9,96.76339,2,capture
1.0,11,96.78086,2,capture
1.0,8,96.793897,2,capture
1.0,8,96.806859,2,capture
1.0,9,96.821506,2,capture
1.0,10,96.837782,2,capture
1.0,11,96.855498,2,capture
1.0,11,96.873239,2,capture
1.0,7,96.884426,2,capture
1.0,12,96.903451,2,capture
1.0,14,96.925611,2,capture
1.0,9,96.939859,2,capture
1.0,8,98.099897,2,capture
1.0,11,98.117457,2,capture
1.0,9,98.131804,2,capture
1.0,9,98.146122,2,capture
1.0,14,98.168471,2,capture
1.0,6,98.178213,2,capture
1.0,6,98.187807,2,capture
1.0,6,98.197427,2,capture
1.0,8,98.210186,2,capture
1.0,13,98.230948,2,capture
1.0,10,98.246983,2,capture
1.0,7,98.258264,2,capture
1.0,11,98.275839,2,capture
1.0,9,98.290203,2,capture
1.0,14,98.31248,2,capture
1.0,8,98.325199,2,capture
1.0,9,98.33955,2,capture
1.0,11,98.357039,2,capture
1.0,14,98.379427,2,capture
1.0,8,98.392216,2,capture
1.0,10,98.408206,2,capture
1.0,12,98.42731,2,capture
1.0,8,98.440247,2,capture
1.0,5,98.448237,2,capture
1.0,12,98.467458,2,capture
1.0,9,98.481891,2,capture
1.0,11,98.499341,2,capture
1.0,8,98.512117,2,capture
1.0,6,98.521757,2,capture
1.0,7,98.53299,2,capture
1.0,13,98.553686,2,capture
1.0,8,98.566489,2,capture
1.0,12,98.585636,2,capture
1.0,8,98.598444,2,capture
1.0,11,98.61622,2,capture
1.0,13,98.63695,2,capture
1.0,12,98.656071,2,capture
1.0,8,98.668856,2,capture
1.0,10,98.684871,2,capture
1.0,10,98.700799,2,capture
1.0,15,98.724706,2,capture
1.0,9,98.739116,2,capture
1.0,12,98.758255,2,capture
1.0,7,98.769407,2,capture
1.0,10,98.785321,2,capture
1.0,8,98.798197,2,capture
1.0,6,98.807867,2,capture
1.0,10,98.823777,2,capture
1.0,9,98.838172,2,capture
1.0,11,98.855634,2,capture
1.0,9,98.869987,2,capture
1.0,10,98.886097,2,capture
1.0,12,98.905186,2,capture
1.0,6,98.914825,2,capture
1.0,10,98.930783,2,capture
1.0,10,98.946732,2,capture
1.0,6,98.956322,2,capture
1.0,10,98.972296,2,capture
1.0,10,98.98831,2,capture
1.0,10,99.004246,2,capture
1.0,7,99.015378,2,capture
1.0,15,99.03929,2,capture
1.0,10,99.055164,2,capture
1.0,12,99.074256,2,capture
1.0,8,99.087015,2,capture
1.0,10,99.102931,2,capture
1.0,14,99.125198,2,capture
1.0,5,99.133182,2,capture
1.0,8,99.146,2,capture
1.0,9,99.16033,2,capture
1.0,11,99.177845,2,capture
1.0,11,99.195393,2,capture
1.0,7,99.206566,2,capture
1.0,7,99.217684,2,capture
1.0,10,99.233631,2,capture
1.0,10,99.249529,2,capture
1.0,7,99.260678,2,capture
1.0,10,99.276714,2,capture
1.0,7,99.287914,2,capture
1.0,9,99.302277,2,capture
1.0,10,99.318197,2,capture
1.0,10,99.33407,2,capture
1.0,11,99.351468,2,capture
1.0,9,99.365777,2,capture
1.0,8,99.378558,2,capture
1.0,7,99.389742,2,capture
1.0,7,99.401607,2,capture
1.0,7,99.412904,2,capture
1.0,8,99.425662,2,capture
1.0,9,99.440025,2,capture
1.0,14,99.462243,2,capture
1.0,7,99.473434,2,capture
1.0,11,99.490996,2,capture
1.0,6,99.500705,2,capture
1.0,8,99.513508,2,capture
1.0,7,99.524722,2,capture
1.0,9,99.53902,2,capture
1.0,10,99.5551,2,capture
1.0,10,99.571057,2,capture
1.0,12,99.590208,2,capture
1.0,10,99.606247,2,capture
1.0,12,99.625365,2,capture
1.0,9,99.639673,2,capture
1.0,10,99.655651,2,capture
1.0,7,99.666838,2,capture
1.0,9,99.681219,2,capture
1.0,11,99.69873,2,capture
1.0,6,99.708292,2,capture
1.0,10,99.724463,2,capture
1.0,16,99.749917,2,capture
1.0,9,99.76419,2,capture
1.0,10,99.780243,2,capture
1.0,8,99.793383,2,capture
1.0,9,99.80822,2,capture
1.0,16,99.834298,2,capture
1.0,9,99.848615,2,capture
1.0,8,99.861345,2,capture
1.0,12,99.880388,2,capture
1.0,13,99.901263,2,capture
1.0,6,99.910864,2,capture
1.0,10,99.926807,2,capture
1.0,7,99.937971,2,capture
1.0,11,99.955463,2,capture
1.0,8,99.96823,2,capture
1.0,13,99.988946,2,capture
1.0,12,100.008031,2,capture
1.0,6,100.0176,2,capture
1.0,14,100.039847,2,capture
1.0,5,100.047833,2,capture
1.0,8,100.060544,2,capture
1.0,12,100.079591,2,capture
1.0,10,100.095475,2,capture
1.0,8,100.108197,2,capture
1.0,9,100.122599,2,capture
1.0,9,100.136917,2,capture
1.0,9,100.151316,2,capture
1.0,12,100.170514,2,capture
1.0,16,100.195977,2,capture
1.0,7,100.207101,2,capture
1.0,6,100.21669,2,capture
1.0,6,100.226285,2,capture
1.0,8,100.239078,2,capture
1.0,8,100.251873,2,capture
1.0,9,100.266187,2,capture
1.0,14,100.288427,2,capture
1.0,9,100.302817,2,capture
1.0,9,100.317167,2,capture
1.0,6,100.326799,2,capture
1.0,9,100.341207,2,capture
1.0,8,100.353949,2,capture
1.0,8,100.366661,2,capture
1.0,12,100.385677,2,capture
1.0,8,100.398438,2,capture
1.0,12,100.417675,2,capture
1.0,7,100.429192,2,capture
1.0,12,100.448301,2,capture
1.0,7,100.459567,2,capture
1.0,5,100.467577,2,capture
1.0,11,100.485094,2,capture
1.0,6,100.494692,2,capture
1.0,9,100.50902,2,capture
1.0,10,100.525105,2,capture
1.0,10,100.541044,2,capture
1.0,7,100.552243,2,capture
1.0,7,100.563431,2,capture
1.0,8,100.576319,2,capture
1.0,7,100.587467,2,capture
1.0,9,100.601827,2,capture
1.0,8,100.614634,2,capture
1.0,11,100.632164,2,capture
1.0,11,100.649757,2,capture
1.0,8,100.662538,2,capture
1.0,6,100.672163,2,capture
1.0,12,100.691172,2,capture
1.0,6,100.700723,2,capture
1.0,7,100.711867,2,capture
1.0,9,100.726215,2,capture
1.0,9,100.740765,2,capture
1.0,9,100.755133,2,capture
1.0,10,100.771139,2,capture
1.0,10,100.787132,2,capture
1.0,8,100.799871,2,capture
1.0,8,100.812595,2,capture
1.0,21,100.846103,2,capture
1.0,6,100.855828,2,capture
1.0,7,100.867051,2,capture
1.0,6,100.876712,2,capture
1.0,7,100.887959,2,capture
1.0,25,100.927818,2,capture
1.0,10,100.94376,2,capture
1.0,8,100.956498,2,capture
1.0,8,100.969208,2,capture
1.0,6,100.978851,2,capture
1.0,8,100.99159,2,capture
1.0,6,101.00117,2,capture
1.0,11,101.01875,2,capture
1.0,7,101.029916,2,capture
1.0,10,101.045839,2,capture
1.0,16,101.071265,2,capture
1.0,9,101.08564,2,capture
1.0,8,101.098457,2,capture
1.0,15,101.122374,2,capture
1.0,7,101.133555,2,capture
1.0,9,101.147972,2,capture
1.0,11,101.165474,2,capture
1.0,9,101.179846,2,capture
1.0,12,101.198905,2,capture
1.0,8,101.211644,2,capture
1.0,10,101.227549,2,capture
1.0,9,101.241986,2,capture
1.0,7,101.253161,2,capture
1.0,9,101.267456,2,capture
1.0,7,101.278654,2,capture
1.0,8,101.291337,2,capture
1.0,7,101.302523,2,capture
1.0,8,101.315297,2,capture
1.0,8,101.328148,2,capture
1.0,15,101.35192,2,capture
1.0,12,102.518286,2,capture
1.0,6,102.527931,2,capture
1.0,8,102.540766,2,capture
1.0,10,102.556784,2,capture
1.0,8,102.56953,2,capture
1.0,9,102.583934,2,capture
1.0,6,102.593529,2,capture
1.0,10,102.609433,2,capture
1.0,9,102.623879,2,capture
1.0,9,102.638352,2,capture
1.0,13,102.659147,2,capture
1.0,11,102.676771,2,capture
1.0,7,102.687969,2,capture
1.0,7,102.699176,2,capture
1.0,5,102.7072,2,capture
1.0,13,102.727995,2,capture
1.0,7,102.739217,2,capture
1.0,6,102.748905,2,capture
1.0,7,102.760107,2,capture
1.0,15,102.783956,2,capture
1.0,8,102.796732,2,capture
1.0,7,102.807997,2,capture
1.0,7,102.819267,2,capture
1.0,13,102.83992,2,capture
1.0,5,102.847957,2,capture
1.0,7,102.859113,2,capture
1.0,6,102.868695,2,capture
1.0,6,102.878297,2,capture
1.0,9,102.892642,2,capture
1.0,7,102.90385,2,capture
1.0,10,102.919769,2,capture
1.0,8,102.932481,2,capture
1.0,9,102.94684,2,capture
1.0,8,102.959663,2,capture
1.0,9,102.974056,2,capture
1.0,13,102.994729,2,capture
1.0,7,103.005989,2,capture
1.0,10,103.021927,2,capture
1.0,16,103.04735,2,capture
1.0,6,103.056941,2,capture
1.0,10,103.072917,2,capture
1.0,12,103.092076,2,capture
1.0,11,103.109655,2,capture
1.0,14,103.132006,2,capture
1.0,10,103.147879,2,capture
1.0,10,103.163728,2,capture
1.0,8,103.176674,2,capture
1.0,10,103.192813,2,capture
1.0,15,103.216823,2,capture
1.0,7,103.228005,2,capture
1.0,9,103.242417,2,capture
1.0,14,103.264791,2,capture
1.0,9,103.279118,2,capture
1.0,12,103.298294,2,capture
1.0,7,103.309495,2,capture
1.0,12,103.328623,2,capture
1.0,6,103.338222,2,capture
1.0,11,103.355726,2,capture
1.0,9,103.370108,2,capture
1.0,8,103.382877,2,capture
1.0,9,103.397209,2,capture
1.0,10,103.413095,2,capture
1.0,9,103.427591,2,capture
1.0,8,103.440334,2,capture
1.0,7,103.451465,2,capture
1.0,11,103.46898,2,capture
1.0,6,103.478613,2,capture
1.0,10,103.494567,2,capture
1.0,9,103.508893,2,capture
1.0,8,103.521677,2,capture
1.0,8,103.534518,2,capture
1.0,15,103.558501,2,capture
1.0,10,103.574343,2,capture
1.0,8,103.587138,2,capture
1.0,7,103.598302,2,capture
1.0,10,103.61423,2,capture
1.0,8,103.626984,2,capture
1.0,7,103.638191,2,capture
1.0,8,103.650923,2,capture
1.0,9,103.665222,2,capture
1.0,10,103.681146,2,capture
1.0,10,103.697039,2,capture
1.0,7,103.708371,2,capture
1.0,10,103.724278,2,capture
1.0,10,103.74021,2,capture
1.0,11,103.757713,2,capture
1.0,8,103.770473,2,capture
1.0,10,103.786432,2,capture
1.0,6,103.795984,2,capture
1.0,5,103.804006,2,capture
1.0,9,103.818366,2,capture
1.0,8,103.831043,2,capture
1.0,6,103.840625,2,capture
1.0,7,103.851731,2,capture
1.0,6,103.861314,2,capture
1.0,12,103.880477,2,capture
1.0,6,103.890062,2,capture
1.0,9,103.904459,2,capture
1.0,12,103.923552,2,capture
1.0,6,103.933185,2,capture
1.0,8,103.945956,2,capture
1.0,8,103.958766,2,capture
1.0,6,103.968328,2,capture
1.0,9,103.982618,2,capture
1.0,11,104.000091,2,capture
1.0,8,104.012817,2,capture
1.0,11,104.030343,2,capture
1.0,11,104.047879,2,capture
1.0,6,104.057441,2,capture
1.0,15,104.081248,2,capture
1.0,7,104.092415,2,capture
1.0,10,104.108357,2,capture
1.0,9,104.122764,2,capture
1.0,7,104.133941,2,capture
1.0,12,104.153002,2,capture
1.0,7,104.16418,2,capture
1.0,8,104.177047,2,capture
1.0,9,104.191355,2,capture
1.0,10,104.207241,2,capture
1.0,9,104.221526,2,capture
1.0,8,104.234317,2,capture
1.0,10,104.250183,2,capture
1.0,7,104.261395,2,capture
1.0,8,104.274101,2,capture
1.0,9,104.288443,2,capture
1.0,9,104.302835,2,capture
1.0,11,104.320301,2,capture
1.0,11,104.337801,2,capture
1.0,9,104.352163,2,capture
1.0,14,104.374363,2,capture
1.0,8,104.387167,2,capture
1.0,8,104.3999,2,capture
1.0,6,104.409489,2,capture
1.0,6,104.419137,2,capture
1.0,6,104.429796,2,capture
1.0,6,104.439397,2,capture
1.0,7,104.450525,2,capture
1.0,6,104.460135,2,capture
1.0,10,104.476027,2,capture
1.0,8,104.488785,2,capture
1.0,10,104.50475,2,capture
1.0,7,104.516271,2,capture
1.0,8,104.529119,2,capture
1.0,16,104.554563,2,capture
1.0,12,104.573687,2,capture
1.0,17,104.600672,2,capture
1.0,11,104.618154,2,capture
1.0,7,104.629328,2,capture
1.0,7,104.640452,2,capture
1.0,8,104.653148,2,capture
1.0,8,104.665934,2,capture
1.0,16,104.691476,2,capture
1.0,11,104.708937,2,capture
1.0,8,104.721693,2,capture
1.0,6,104.731308,2,capture
1.0,12,104.750487,2,capture
1.0,8,104.763222,2,capture
1.0,11,104.78072,2,capture
1.0,14,104.80292,2,capture
1.0,7,104.814077,2,capture
1.0,8,104.827027,2,capture
1.0,10,104.842941,2,capture
1.0,9,104.857363,2,capture
1.0,7,104.868535,2,capture
1.0,7,104.87988,2,capture
1.0,6,104.889439,2,capture
1.0,9,104.903779,2,capture
1.0,8,104.916549,2,capture
1.0,8,104.929233,2,capture
1.0,9,104.943526,2,capture
1.0,8,104.956259,2,capture
1.0,9,104.970575,2,capture
1.0,6,104.980156,2,capture
1.0,8,104.992913,2,capture
1.0,13,105.013537,2,capture
1.0,8,105.026302,2,capture
1.0,7,105.037411,2,capture
1.0,8,105.050172,2,capture
1.0,12,105.069296,2,capture
1.0,10,105.085236,2,capture
1.0,6,105.096178,2,capture
1.0,8,105.108924,2,capture
1.0,13,105.129748,2,capture
1.0,8,105.142576,2,capture
1.0,12,105.161664,2,capture
1.0,10,105.17767,2,capture
1.0,6,105.187256,2,capture
1.0,13,105.207937,2,capture
1.0,8,105.22071,2,capture
1.0,9,105.234994,2,capture
1.0,7,105.246228,2,capture
1.0,6,105.255823,2,capture
1.0,7,105.266999,2,capture
1.0,6,105.276565,2,capture
1.0,15,105.300366,2,capture
1.0,8,105.313154,2,capture
1.0,14,105.335344,2,capture
1.0,9,105.34971,2,capture
1.0,9,105.36413,2,capture
1.0,9,105.378491,2,capture
1.0,13,105.399106,2,capture
1.0,9,105.413812,2,capture
1.0,9,105.428286,2,capture
1.0,12,105.44763,2,capture
1.0,8,105.461991,2,capture
1.0,14,105.484266,2,capture
1.0,7,105.495438,2,capture
1.0,8,105.508324,2,capture
1.0,8,105.521092,2,capture
1.0,7,105.532244,2,capture
1.0,6,105.541824,2,capture
1.0,10,105.557889,2,capture
1.0,7,105.569013,2,capture
1.0,9,105.583419,2,capture
1.0,9,105.597776,2,capture
1.0,8,105.610664,2,capture
1.0,8,105.623424,2,capture
1.0,11,105.640935,2,capture
1.0,5,105.648961,2,capture
1.0,9,105.663275,2,capture
1.0,9,105.677573,2,capture
1.0,9,105.691944,2,capture
1.0,7,105.703113,2,capture
1.0,7,105.714239,2,capture
1.0,13,105.735053,2,capture
1.0,7,105.746171,2,capture
1.0,8,105.758884,2,capture
1.0,14,106.92668,2,capture
1.0,8,106.939507,2,capture
1.0,10,106.955413,2,capture
1.0,6,106.965091,2,capture
1.0,8,106.977992,2,capture
1.0,8,106.99085,2,capture
1.0,9,107.005246,2,capture
1.0,5,107.013309,2,capture
1.0,7,107.024536,2,capture
1.0,14,107.047045,2,capture
1.0,7,107.058222,2,capture
1.0,9,107.072653,2,capture
1.0,9,107.087077,2,capture
1.0,13,107.107873,2,capture
1.0,7,107.119101,2,capture
1.0,7,107.130323,2,capture
1.0,8,107.143019,2,capture
1.0,7,107.154176,2,capture
1.0,6,107.163757,2,capture
1.0,8,107.176459,2,capture
1.0,8,107.189255,2,capture
1.0,7,107.200399,2,capture
1.0,5,107.208407,2,capture
1.0,10,107.224349,2,capture
1.0,9,107.238753,2,capture
1.0,10,107.254627,2,capture
1.0,7,107.265786,2,capture
1.0,7,107.276917,2,capture
1.0,8,107.289737,2,capture
1.0,10,107.305645,2,capture
1.0,6,107.315239,2,capture
1.0,10,107.331125,2,capture
1.0,8,107.343867,2,capture
1.0,5,107.351851,2,capture
1.0,11,107.369324,2,capture
1.0,9,107.383795,2,capture
1.0,7,107.395074,2,capture
1.0,8,107.407885,2,capture
1.0,10,107.423923,2,capture
1.0,9,107.438294,2,capture
1.0,12,107.457384,2,capture
1.0,10,107.473361,2,capture
1.0,7,107.484542,2,capture
1.0,10,107.50044,2,capture
1.0,12,107.519506,2,capture
1.0,11,107.536984,2,capture
1.0,9,107.551323,2,capture
1.0,28,107.596344,2,capture
1.0,10,107.612264,2,capture
1.0,8,107.625042,2,capture
1.0,10,107.640894,2,capture
1.0,9,107.655275,2,capture
1.0,11,107.672865,2,capture
1.0,10,107.688815,2,capture
1.0,9,107.703084,2,capture
1.0,10,107.719031,2,capture
1.0,9,107.73336,2,capture
1.0,6,107.742947,2,capture
1.0,5,107.750925,2,capture
1.0,12,107.769965,2,capture
1.0,5,107.777987,2,capture
1.0,11,107.795559,2,capture
1.0,10,107.811554,2,capture
1.0,11,107.828992,2,capture
1.0,8,107.841688,2,capture
1.0,8,107.854452,2,capture
1.0,10,107.870316,2,capture
1.0,9,107.884649,2,capture
1.0,8,107.897395,2,capture
1.0,8,107.910158,2,capture
1.0,11,107.927604,2,capture
1.0,8,107.940294,2,capture
1.0,5,107.948275,2,capture
1.0,11,107.965982,2,capture
1.0,9,107.980281,2,capture
1.0,7,107.991465,2,capture
1.0,7,108.002643,2,capture
1.0,12,108.021668,2,capture
1.0,10,108.037618,2,capture
1.0,5,108.045593,2,capture
1.0,18,108.074129,2,capture
1.0,10,108.089987,2,capture
1.0,7,108.101179,2,capture
1.0,8,108.113929,2,capture
1.0,8,108.126643,2,capture
1.0,9,108.140926,2,capture
1.0,9,108.15525,2,capture
1.0,7,108.166466,2,capture
1.0,8,108.179296,2,capture
1.0,5,108.187302,2,capture
1.0,11,108.204816,2,capture
1.0,11,108.222286,2,capture
1.0,8,108.235066,2,capture
1.0,8,108.247877,2,capture
1.0,8,108.260609,2,capture
1.0,5,108.268601,2,capture
1.0,14,108.290803,2,capture
1.0,7,108.301929,2,capture
1.0,11,108.319434,2,capture
1.0,13,108.340153,2,capture
1.0,13,108.360786,2,capture
1.0,8,108.373599,2,capture
1.0,7,108.384756,2,capture
1.0,8,108.397572,2,capture
1.0,8,108.410261,2,capture
1.0,10,108.426506,2,capture
1.0,6,108.436081,2,capture
1.0,9,108.45044,2,capture
1.0,10,108.466301,2,capture
1.0,9,108.480689,2,capture
1.0,10,108.496745,2,capture
1.0,6,108.506301,2,capture
1.0,8,108.519062,2,capture
1.0,10,108.535,2,capture
1.0,8,108.5477,2,capture
1.0,7,108.55893,2,capture
1.0,7,108.570095,2,capture
1.0,9,108.584415,2,capture
1.0,8,108.597161,2,capture
1.0,7,108.608333,2,capture
1.0,18,108.636971,2,capture
1.0,12,108.656092,2,capture
1.0,10,108.671964,2,capture
1.0,13,108.692526,2,capture
1.0,10,108.708399,2,capture
1.0,9,108.722668,2,capture
1.0,9,108.736976,2,capture
1.0,8,108.749686,2,capture
1.0,9,108.764006,2,capture
1.0,9,108.778474,2,capture
1.0,6,108.788079,2,capture
1.0,12,108.807249,2,capture
1.0,7,108.818395,2,capture
1.0,7,108.829676,2,capture
1.0,10,108.845597,2,capture
1.0,9,108.86008,2,capture
1.0,9,108.874416,2,capture
1.0,7,108.885583,2,capture
1.0,7,108.896762,2,capture
1.0,7,108.907905,2,capture
1.0,6,108.917448,2,capture
1.0,6,108.926998,2,capture
1.0,8,108.939705,2,capture
1.0,7,108.950866,2,capture
1.0,14,108.973079,2,capture
1.0,12,108.992412,2,capture
1.0,10,109.00844,2,capture
1.0,8,109.02115,2,capture
1.0,7,109.032308,2,capture
1.0,11,109.04975,2,capture
1.0,11,109.067222,2,capture
1.0,7,109.07837,2,capture
1.0,10,109.094221,2,capture
1.0,8,109.106924,2,capture
1.0,13,109.127735,2,capture
1.0,6,109.13728,2,capture
1.0,8,109.150038,2,capture
1.0,10,109.16587,2,capture
1.0,16,109.191392,2,capture
1.0,9,109.205676,2,capture
1.0,10,109.22159,2,capture
1.0,7,109.232793,2,capture
1.0,14,109.25506,2,capture
1.0,6,109.264628,2,capture
1.0,6,109.27419,2,capture
1.0,6,109.2837,2,capture
1.0,6,109.293264,2,capture
1.0,8,109.306025,2,capture
1.0,17,109.333073,2,capture
1.0,9,109.347426,2,capture
1.0,6,109.356949,2,capture
1.0,9,109.371276,2,capture
1.0,9,109.385598,2,capture
1.0,6,109.395163,2,capture
1.0,7,109.406239,2,capture
1.0,11,109.423776,2,capture
1.0,9,109.438056,2,capture
1.0,12,109.457339,2,capture
1.0,7,109.468491,2,capture
1.0,13,109.489107,2,capture
1.0,6,109.498693,2,capture
1.0,12,109.517801,2,capture
1.0,9,109.532096,2,capture
1.0,9,109.546341,2,capture
1.0,11,109.563787,2,capture
1.0,6,109.573341,2,capture
1.0,9,109.587653,2,capture
1.0,10,109.603538,2,capture
1.0,9,109.617894,2,capture
1.0,11,109.635663,2,capture
1.0,9,109.649996,2,capture
1.0,9,109.664331,2,capture
1.0,10,109.680136,2,capture
1.0,13,109.700832,2,capture
1.0,10,109.716788,2,capture
1.0,19,109.746999,2,capture
1.0,12,109.766089,2,capture
1.0,13,109.786773,2,capture
1.0,11,109.804181,2,capture
1.0,8,109.816917,2,capture
1.0,12,109.836247,2,capture
1.0,7,109.847527,2,capture
1.0,12,109.866652,2,capture
1.0,7,109.877845,2,capture
1.0,8,109.89061,2,capture
1.0,8,109.903376,2,capture
1.0,10,109.91923,2,capture
1.0,7,109.930394,2,capture
1.0,9,109.944699,2,capture
1.0,7,109.955883,2,capture
1.0,10,109.971876,2,capture
1.0,11,109.989316,2,capture
1.0,5,109.997317,2,capture
1.0,15,110.021219,2,capture
1.0,11,110.038746,2,capture
1.0,10,110.054619,2,capture
1.0,8,110.067346,2,capture
1.0,14,110.089507,2,capture
1.0,11,110.107031,2,capture
1.0,7,110.118177,2,capture
1.0,11,110.135662,2,capture
1.0,9,110.149929,2,capture
1.0,10,110.165949,2,capture
1.0,7,110.177128,2,capture
1.0,8,111.335627,2,capture
1.0,8,111.348454,2,capture
1.0,11,111.366075,2,capture
1.0,8,111.378881,2,capture
1.0,8,111.391707,2,capture
1.0,7,111.402917,2,capture
1.0,12,111.422143,2,capture
1.0,7,111.433534,2,capture
1.0,7,111.444736,2,capture
1.0,5,111.452753,2,capture
1.0,7,111.464083,2,capture
1.0,12,111.483256,2,capture
1.0,6,111.492943,2,capture
1.0,9,111.507415,2,capture
